FoodID	taxonomy	Main.food.description
25221420	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Pork_sausage_brown_and_serve_cooked	Pork sausage brown and serve cooked
25221460	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Pork_and_beef_sausage	Pork and beef sausage
25221500	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Salami_NFS	Salami NFS
25221520	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Salami_dry_or_hard	Salami dry or hard
25221830	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Turkey_or_chicken_sausage	Turkey or chicken sausage
25221860	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Turkey_or_chicken_sausage_reduced_fat	Turkey or chicken sausage reduced fat
25221880	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Turkey_or_chicken_pork_and_beef_sausage_reduced_fat	Turkey or chicken pork and beef sausage reduced fat
25221920	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;L5_;Vienna_sausage_chicken_canned	Vienna sausage chicken canned
25230210	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Ham_sliced_prepackaged_or_deli_luncheon_meat	Ham sliced prepackaged or deli luncheon meat
25230220	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Ham_sliced_low_salt_prepackaged_or_deli_luncheon_meat	Ham sliced low salt prepackaged or deli luncheon meat
25230230	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Ham_sliced_extra_lean_prepackaged_or_deli_luncheon_meat	Ham sliced extra lean prepackaged or deli luncheon meat
25230235	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Ham_sliced_extra_lean_lower_sodium_prepackaged_or_deli_luncheon_meat	Ham sliced extra lean lower sodium prepackaged or deli luncheon meat
25230310	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Chicken_or_turkey_loaf_prepackaged_or_deli_luncheon_meat	Chicken or turkey loaf prepackaged or deli luncheon meat
25230530	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Ham_and_pork_luncheon_meat_chopped_minced_pressed_spiced_canned	Ham and pork luncheon meat chopped minced pressed spiced canned
25230550	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Ham_pork_and_chicken_luncheon_meat_chopped_minced_pressed_spiced_canned_reduced_sodium	Ham pork and chicken luncheon meat chopped minced pressed spiced canned reduced sodium
25230790	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Turkey_ham_sliced_extra_lean_prepackaged_or_deli_luncheon_meat	Turkey ham sliced extra lean prepackaged or deli luncheon meat
25230800	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Turkey_ham	Turkey ham
25230840	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Turkey_salami	Turkey salami
25230900	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Turkey_or_chicken_breast_prepackaged_or_deli_luncheon_meat	Turkey or chicken breast prepackaged or deli luncheon meat
25230905	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Turkey_or_chicken_breast_low_salt_prepackaged_or_deli_luncheon_meat	Turkey or chicken breast low salt prepackaged or deli luncheon meat
25231110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Luncheon_meats;L5_;Beef_sliced_prepackaged_or_deli_luncheon_meat	Beef sliced prepackaged or deli luncheon meat
26100100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Fish_NS;Fish_NS_as_to_type_raw	Fish NS as to type raw
26100110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Fish_NS;Fish_NS_as_to_type_cooked_NS_as_to_cooking_method	Fish NS as to type cooked NS as to cooking method
26100120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Fish_NS;Fish_NS_as_to_type_baked_or_broiled_made_with_oil	Fish NS as to type baked or broiled made with oil
26100121	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Fish_NS;Fish_NS_as_to_type_baked_or_broiled_made_with_butter	Fish NS as to type baked or broiled made with butter
26100123	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Fish_NS;Fish_NS_as_to_type_baked_or_broiled_made_without_fat	Fish NS as to type baked or broiled made without fat
26100140	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Fish_NS;Fish_NS_as_to_type_coated_fried_made_with_oil	Fish NS as to type coated fried made with oil
26100160	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Fish_NS;Fish_NS_as_to_type_steamed	Fish NS as to type steamed
26100230	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Fish_NS;Fish_stick_patty_or_fillet_NS_as_to_type_breaded_or_battered_baked	Fish stick patty or fillet NS as to type breaded or battered baked
26100270	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Fish_NS;Fish_stick_patty_or_nugget_from_restaurant_home_or_other_place	Fish stick patty or nugget from restaurant home or other place
26107120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Catfish;Catfish_baked_or_broiled_made_with_oil	Catfish baked or broiled made with oil
26107140	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Catfish;Catfish_coated_fried_made_with_oil	Catfish coated fried made with oil
26109110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Cod;Cod_cooked_NS_as_to_cooking_method	Cod cooked NS as to cooking method
26109120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Cod;Cod_baked_or_broiled_made_with_oil	Cod baked or broiled made with oil
26109121	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Cod;Cod_baked_or_broiled_made_with_butter	Cod baked or broiled made with butter
26109123	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Cod;Cod_baked_or_broiled_made_without_fat	Cod baked or broiled made without fat
26109130	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Cod;Cod_breaded_or_battered_baked	Cod breaded or battered baked
26109131	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Cod;Cod_coated_baked_or_broiled_made_with_butter	Cod coated baked or broiled made with butter
26109140	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Cod;Cod_coated_fried_made_with_oil	Cod coated fried made with oil
26109141	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Cod;Cod_coated_fried_made_with_butter	Cod coated fried made with butter
26115123	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Flounder;Flounder_baked_or_broiled_made_without_fat	Flounder baked or broiled made without fat
26115140	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Flounder;Flounder_coated_fried_made_with_oil	Flounder coated fried made with oil
26115160	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Flounder;Flounder_steamed_or_poached	Flounder steamed or poached
26117120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Haddock;Haddock_baked_or_broiled_WO_FAT	Haddock baked or broiled WO FAT
26118020	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Halibut;Halibut_baked_or_broiled_made_with_oil	Halibut baked or broiled made with oil
26119120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Herring;Herring_baked_or_broiled_fat_added_in_cooking	Herring baked or broiled fat added in cooking
26121121	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Mackerel;Mackerel_baked_or_broiled_fat_not_added_in_cooking	Mackerel baked or broiled fat not added in cooking
26121180	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Mackerel;Mackerel_canned	Mackerel canned
26131120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Pompano;Pompano_baked_or_broiled_fat_added_in_cooking	Pompano baked or broiled fat added in cooking
26131160	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Pompano;Pompano_steamed_or_poached	Pompano steamed or poached
26137100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Salmon;Salmon_raw	Salmon raw
26137110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Salmon;Salmon_cooked_NS_as_to_cooking_method	Salmon cooked NS as to cooking method
26137120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Salmon;Salmon_baked_or_broiled	Salmon baked or broiled
26137121	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Salmon;Salmon_baked_or_broiled_made_with_butter	Salmon baked or broiled made with butter
26137122	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Salmon;Salmon_baked_or_broiled_made_with_margarine	Salmon baked or broiled made with margarine
26137123	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Salmon;Salmon_baked_or_broiled_made_without_fat	Salmon baked or broiled made without fat
26137140	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Salmon;Salmon_coated_fried_made_with_oil	Salmon coated fried made with oil
26137160	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Salmon;Salmon_steamed_or_poached	Salmon steamed or poached
26137180	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Salmon;Salmon_canned	Salmon canned
26137190	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Salmon;Salmon_smoked	Salmon smoked
26139180	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Sardines;Sardines_canned_in_oil	Sardines canned in oil
26153100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Tuna_fresh;Tuna_fresh_raw	Tuna fresh raw
26153110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Tuna_fresh;Tuna_fresh_cooked_NS_as_to_cooking_method	Tuna fresh cooked NS as to cooking method
26153120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Tuna_fresh;Tuna_fresh_baked_or_broiled_fat_added_in_cooking	Tuna fresh baked or broiled fat added in cooking
26155110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Tuna_canned;Tuna_canned_NS_as_to_oil_or_water_pack	Tuna canned NS as to oil or water pack
26155180	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Tuna_canned;Tuna_canned_oil_pack	Tuna canned oil pack
26155190	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Tuna_canned;Tuna_canned_water_pack	Tuna canned water pack
26158010	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Tilapia;Tilapia_baked_or_broiled	Tilapia baked or broiled
26158011	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Tilapia;Tilapia_baked_or_broiled_made_with_butter	Tilapia baked or broiled made with butter
26158013	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Tilapia;Tilapia_baked_or_broiled_made_without_fat	Tilapia baked or broiled made without fat
26158030	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Finfish;L4_Finfish_NS;L5_Tilapia;Tilapia_coated_fried_made_with_oil	Tilapia coated fried made with oil
26205110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Other_seafood;L4_Other_seafood_NS;L5_Octopus;Octopus_cooked_NS_as_to_cooking_method	Octopus cooked NS as to cooking method
26205160	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Other_seafood;L4_Other_seafood_NS;L5_Octopus;Octopus_steamed	Octopus steamed
26213140	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Other_seafood;L4_Other_seafood_NS;L5_Squid;Squid_breaded_fried	Squid breaded fried
26213160	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Other_seafood;L4_Other_seafood_NS;L5_Squid;Squid_steamed_or_boiled	Squid steamed or boiled
26303160	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_Shellfish_NS;L5_Clams;Clams_steamed_or_boiled	Clams steamed or boiled
26305110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_Shellfish_NS;L5_Crab_hard_shell;Crab_cooked_NS_as_to_cooking_method	Crab cooked NS as to cooking method
26305121	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_Shellfish_NS;L5_Crab_hard_shell;Crab_baked_or_broiled_fat_not_added_in_cooking	Crab baked or broiled fat not added in cooking
26305160	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_Shellfish_NS;L5_Crab_hard_shell;Crab_hard_shell_steamed	Crab hard shell steamed
26307140	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_Shellfish_NS;L5_Crab_soft_shell;Crab_soft_shell_coated_fried	Crab soft shell coated fried
26311120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_Shellfish_NS;L5_Lobster;Lobster_baked_or_broiled_fat_added_in_cooking	Lobster baked or broiled fat added in cooking
26311121	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_Shellfish_NS;L5_Lobster;Lobster_baked_or_broiled_fat_not_added_in_cooking	Lobster baked or broiled fat not added in cooking
26313160	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_Shellfish_NS;L5_Mussels;Mussels_steamed_or_poached	Mussels steamed or poached
26315100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_Shellfish_NS;L5_Oysters;Oysters_raw	Oysters raw
26319110	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_Shellfish_NS;L5_Shrimp;Shrimp_cooked_NS_as_to_cooking_method	Shrimp cooked NS as to cooking method
26319120	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_Shellfish_NS;L5_Shrimp;Shrimp_baked_or_broiled_made_with_oil	Shrimp baked or broiled made with oil
26319121	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_Shellfish_NS;L5_Shrimp;Shrimp_baked_or_broiled_made_with_butter	Shrimp baked or broiled made with butter
26319130	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_Shellfish_NS;L5_Shrimp;Shrimp_steamed_or_boiled	Shrimp steamed or boiled
26319140	L1_Meat_Poultry_Fish_and_Mixtures;L2_Fish_and_shellfish;L3_Shellfish;L4_Shellfish_NS;L5_Shrimp;Shrimp_coated_fried_made_with_oil	Shrimp coated fried made with oil
27111050	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Spaghetti_sauce_with_beef_or_meat_other_than_lamb_or_mutton_homemadestyle	Spaghetti sauce with beef or meat other than lamb or mutton homemadestyle
27111100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Beef_goulash	Beef goulash
27111410	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Chili_con_carne_with_beans	Chili con carne with beans
27111440	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Chili_con_carne_with_beans_and_cheese	Chili con carne with beans and cheese
27111500	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Beef_sloppy_joe_no_bun	Beef sloppy joe no bun
27112010	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Salisbury_steak_with_gravy_mixture	Salisbury steak with gravy mixture
27113300	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Swedish_meatballs_with_cream_or_white_sauce_mixture	Swedish meatballs with cream or white sauce mixture
27115100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Steak_teriyaki_with_sauce_mixture	Steak teriyaki with sauce mixture
27116100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Beef_curry	Beef curry
27116200	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Beef_with_barbecue_sauce_mixture	Beef with barbecue sauce mixture
27120030	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Pork_with_gravy_or_sauce;L5_;Ham_or_pork_with_barbecue_sauce_mixture	Ham or pork with barbecue sauce mixture
27121410	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Pork_with_gravy_or_sauce;L5_;Chili_con_carne_with_beans_made_with_pork	Chili con carne with beans made with pork
27130100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Lamb_and_veal_with_gravy_or_sauce;L5_;Lamb_or_mutton_curry	Lamb or mutton curry
27141030	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Spaghetti_sauce_with_poultry_homemade_style	Spaghetti sauce with poultry homemade style
27141500	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chili_con_carne_with_chicken_or_turkey_and_beans	Chili con carne with chicken or turkey and beans
27145000	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_or_turkey_teriyaki_chicken_or_turkey_with_soy_based_sauce	Chicken or turkey teriyaki chicken or turkey with soy based sauce
27146000	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_or_turkey_with_barbecue_sauce_skin_eaten	Chicken or turkey with barbecue sauce skin eaten
27146010	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_or_turkey_with_barbecue_sauce_skin_not_eaten	Chicken or turkey with barbecue sauce skin not eaten
27146050	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_wing_with_hot_pepper_sauce	Chicken wing with hot pepper sauce
27146100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Sweet_and_sour_chicken_or_turkey	Sweet and sour chicken or turkey
27146150	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_curry	Chicken curry
27146300	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_or_turkey_parmigiana	Chicken or turkey parmigiana
27146350	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Lemon_chicken_Chinese_style	Lemon chicken Chinese style
27150100	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Fish_shellfish_with_gravy_or_sauce;L5_;Shrimp_curry	Shrimp curry
